Unnamed: 0,State,Metropolitan.Nonmetropolitan,County,County.2,Violent.crime,Murder.and.nonnegligent.manslaughter,Rape,Robbery,Aggravated.assault,Property.crime,Burglary,Larceny..theft,Motor.vehicle.theft,Arson1,Percent..SEX.AND.AGE..Total.population,Percent..SEX.AND.AGE..Male,Percent..SEX.AND.AGE..Female,Percent..SEX.AND.AGE..Under.5.years,Percent..SEX.AND.AGE..5.to.9.years,Percent..SEX.AND.AGE..10.to.14.years,Percent..SEX.AND.AGE..15.to.19.years,Percent..SEX.AND.AGE..20.to.24.years,Percent..SEX.AND.AGE..25.to.34.years,Percent..SEX.AND.AGE..35.to.44.years,Percent..SEX.AND.AGE..45.to.54.years,Percent..SEX.AND.AGE..55.to.59.years,Percent..SEX.AND.AGE..60.to.64.years,Percent..SEX.AND.AGE..65.to.74.years,Percent..SEX.AND.AGE..75.to.84.years,Percent..SEX.AND.AGE..85.years.and.over,Percent..SEX.AND.AGE..Median.age..years.,Percent..SEX.AND.AGE..18.years.and.over,Percent..SEX.AND.AGE..21.years.and.over,Percent..SEX.AND.AGE..62.years.and.over,Percent..SEX.AND.AGE..65.years.and.over,Percent..SEX.AND.AGE..18.years.and.over.1,Percent..SEX.AND.AGE..Male.1,Percent..SEX.AND.AGE..Female.1,Percent..SEX.AND.AGE..65.years.and.over.1,Percent..SEX.AND.AGE..Male.2,Percent..SEX.AND.AGE..Female.2,Percent..RACE..Total.population,Percent..RACE..One.race,Percent..RACE..Two.or.more.races,Percent..RACE..One.race.1,Percent..RACE..One.race..White,Percent..RACE..One.race..Black.or.African.American,Percent..RACE..One.race..American.Indian.and.Alaska.Native,Percent..RACE..One.race..American.Indian.and.Alaska.Native..Cherokee.tribal.grouping,Percent..RACE..One.race..American.Indian.and.Alaska.Native..Chippewa.tribal.grouping,Percent..RACE..One.race..American.Indian.and.Alaska.Native..Navajo.tribal.grouping,Percent..RACE..One.race..American.Indian.and.Alaska.Native..Sioux.tribal.grouping,Percent..RACE..One.race..Asian,Percent..RACE..One.race..Asian..Asian.Indian,Percent..RACE..One.race..Asian..Chinese,Percent..RACE..One.race..Asian..Filipino,Percent..RACE..One.race..Asian..Japanese,Percent..RACE..One.race..Asian..Korean,Percent..RACE..One.race..Asian..Vietnamese,Percent..RACE..One.race..Asian..Other.Asian,Percent..RACE..One.race..Native.Hawaiian.and.Other.Pacific.Islander,Percent..RACE..One.race..Native.Hawaiian.and.Other.Pacific.Islander..Native.Hawaiian,Percent..RACE..One.race..Native.Hawaiian.and.Other.Pacific.Islander..Guamanian.or.Chamorro,Percent..RACE..One.race..Native.Hawaiian.and.Other.Pacific.Islander..Samoan,Percent..RACE..One.race..Native.Hawaiian.and.Other.Pacific.Islander..Other.Pacific.Islander,Percent..RACE..One.race..Some.other.race,Percent..RACE..Two.or.more.races.1,Percent..RACE..Two.or.more.races..White.and.Black.or.African.American,Percent..RACE..Two.or.more.races..White.and.American.Indian.and.Alaska.Native,Percent..RACE..Two.or.more.races..White.and.Asian,Percent..RACE..Two.or.more.races..Black.or.African.American.and.American.Indian.and.Alaska.Native,Percent..RACE..Race.alone.or.in.combination.with.one.or.more.other.races..Total.population,Percent..RACE..White,Percent..RACE..Black.or.African.American,Percent..RACE..American.Indian.and.Alaska.Native,Percent..RACE..Asian,Percent..RACE..Native.Hawaiian.and.Other.Pacific.Islander,Percent..RACE..Some.other.race,Percent..HISPANIC.OR.LATINO.AND.RACE..Total.population,Percent..HISPANIC.OR.LATINO.AND.RACE..Hispanic.or.Latino..of.any.race.,Percent..HISPANIC.OR.LATINO.AND.RACE..Hispanic.or.Latino..of.any.race...Mexican,Percent..HISPANIC.OR.LATINO.AND.RACE..Hispanic.or.Latino..of.any.race...Puerto.Rican,Percent..HISPANIC.OR.LATINO.AND.RACE..Hispanic.or.Latino..of.any.race...Cuban,Percent..HISPANIC.OR.LATINO.AND.RACE..Hispanic.or.Latino..of.any.race...Other.Hispanic.or.Latino,Percent..HISPANIC.OR.LATINO.AND.RACE..Not.Hispanic.or.Latino,Percent..HISPANIC.OR.LATINO.AND.RACE..Not.Hispanic.or.Latino..White.alone,Percent..HISPANIC.OR.LATINO.AND.RACE..Not.Hispanic.or.Latino..Black.or.African.American.alone,Percent..HISPANIC.OR.LATINO.AND.RACE..Not.Hispanic.or.Latino..American.Indian.and.Alaska.Native.alone,Percent..HISPANIC.OR.LATINO.AND.RACE..Not.Hispanic.or.Latino..Asian.alone,Percent..HISPANIC.OR.LATINO.AND.RACE..Not.Hispanic.or.Latino..Native.Hawaiian.and.Other.Pacific.Islander.alone,Percent..HISPANIC.OR.LATINO.AND.RACE..Not.Hispanic.or.Latino..Some.other.race.alone,Percent..HISPANIC.OR.LATINO.AND.RACE..Not.Hispanic.or.Latino..Two.or.more.races,Percent..HISPANIC.OR.LATINO.AND.RACE..Not.Hispanic.or.Latino..Two.or.more.races..Two.races.including.Some.other.race,Percent..HISPANIC.OR.LATINO.AND.RACE..Not.Hispanic.or.Latino..Two.or.more.races..Two.races.excluding.Some.other.race..and.Three.or.more.races,Percent..Total.housing.units,Median_Income_2023
2172,UTAH,Nonmetropolitan County,Grand,Grand County,15,0.0,2.0,0,13,26,4,18,4,0.0,14526.0,53.6,46.4,5.3,5.4,6.5,5.8,8.8,10.9,13.4,19.0,8.2,7.2,5.3,4.1,0.2,(X),79.4,76.3,13.2,9.7,11531.0,54.2,45.8,1405.0,55.3,44.7,14526.0,98.8,1.2,98.8,96.2,0.3,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.2,0.1,0.8,0.3,0.1,14526.0,97.4,0.5,1.0,1.1,0.0,1.3,14526.0,6.9,4.6,0.0,0.0,2.3,93.1,90.7,0.3,0.0,0.8,0.0,0.0,1.2,0.0,1.2,(X),93257.0
2173,UTAH,Nonmetropolitan County,Iron,Iron County,24,1.0,9.0,1,13,78,27,42,9,0.0,12057.0,49.6,50.4,3.9,4.6,5.4,5.4,3.9,7.9,10.0,16.4,8.8,7.8,11.3,10.0,4.5,(X),82.6,80.1,30.1,25.8,9960.0,49.3,50.7,3107.0,43,57,12057.0,98.7,1.3,98.7,96.6,1.0,0.5,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,1.3,0.1,0.9,0.3,0.0,12057.0,97.9,1.1,1.4,0.5,0.0,0.4,12057.0,1.0,0.4,0.1,0.2,0.4,99.0,96.0,1.0,0.5,0.2,0.0,0.0,1.2,0.0,1.2,(X),49137.0
2174,UTAH,Nonmetropolitan County,Kane,Kane County,5,0.0,0.0,0,5,23,5,15,3,0.0,502628.0,50.0,50.0,8.2,8.3,8.0,7.4,5.9,13.4,15.5,14.3,5.7,4.3,5.0,2.9,1.1,(X),70.7,66.9,11.4,9.1,355370.0,49.4,50.6,45810.0,43,57,502628.0,98.0,2.0,98.0,74.6,5.6,0.2,0.0,0.0,0.0,0.0,3.3,0.8,0.3,0.8,0.1,0.3,0.2,0.7,0.0,0.0,0.0,0.0,0.0,14.4,2.0,0.5,0.2,0.4,0.0,502628.0,76.3,6.3,0.6,3.8,0.0,15.1,502628.0,29.3,26.1,1.5,0.2,1.6,70.7,60.6,5.4,0.1,3.2,0.0,0.2,1.1,0.1,1.0,(X),97543.0
2175,UTAH,Nonmetropolitan County,Millard,Millard County,30,0.0,9.0,0,21,155,27,113,15,3.0,12189.0,50.8,49.2,8.3,8.8,8.5,9.8,5.0,11.1,10.2,13.7,6.3,4.6,7.3,4.8,1.6,(X),67.6,63.6,15.6,13.6,8245.0,50.8,49.2,1663.0,48.2,51.8,12189.0,99.0,1.0,99.0,95.3,0.5,1.2,0.0,0.0,0.1,0.0,1.1,0.0,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.2,0.1,0.0,12189.0,96.1,0.9,1.4,1.4,0.0,1.2,12189.0,11.4,8.6,0.1,0.2,2.5,88.6,85.5,0.2,1.1,1.1,0.0,0.0,0.7,0.0,0.7,(X),66467.0
2176,UTAH,Nonmetropolitan County,Piute,Piute County,0,0.0,0.0,0,0,2,0,2,0,0.0,1661.0,53.8,46.2,5.5,7.9,12.6,9.9,3.1,9.3,9.2,8.1,6.5,7.6,11.1,6.7,2.6,(X),66.2,63.6,24.4,20.5,1099.0,48.0,52.0,340.0,46.5,53.5,1661.0,99.6,0.4,99.6,93.9,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.4,0.0,0.1,0.0,0.0,1661.0,94.3,2.0,1.4,0.0,0.2,2.4,1661.0,6.2,6.0,0.0,0.0,0.2,93.8,90.1,2.0,1.3,0.0,0.0,0.0,0.4,0.0,0.4,(X),58106.0
2177,UTAH,Nonmetropolitan County,Rich,Rich County,1,0.0,1.0,0,0,6,0,5,1,0.0,2181.0,49.8,50.2,7.3,7.5,7.0,8.3,6.1,11.3,9.4,14.9,6.4,6.8,8.9,4.2,2.2,(X),72.5,68.9,19.1,15.2,1582.0,51.9,48.1,332.0,55.7,44.3,2181.0,99.1,0.9,99.1,98.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.9,0.0,0.0,2181.0,99.6,0.0,1.1,0.0,0.0,0.1,2181.0,0.6,0.5,0.0,0.0,0.0,99.4,98.3,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.9,(X),78332.0
2178,UTAH,Nonmetropolitan County,Sanpete,Sanpete County,25,0.0,21.0,0,4,51,4,38,9,1.0,26651.0,51.9,48.1,8.0,9.1,7.5,12.8,8.9,12.0,10.9,10.6,4.7,4.4,6.6,3.8,0.9,(X),70.0,61.1,13.7,11.2,18668.0,52.5,47.5,2995.0,48.3,51.7,26651.0,99.0,1.0,99.0,93.1,1.1,0.9,0.0,0.0,0.4,0.0,0.5,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.6,0.1,0.0,0.0,0.4,2.8,1.0,0.0,0.4,0.1,0.0,26651.0,94.0,1.2,1.4,0.8,0.7,3.0,26651.0,8.9,7.0,0.2,0.1,1.6,91.1,87.3,1.0,0.9,0.5,0.6,0.0,0.8,0.0,0.8,(X),67295.0
2179,UTAH,Nonmetropolitan County,Sevier,Sevier County,6,0.0,1.0,0,5,41,14,21,6,1.0,16636.0,49.1,50.9,9.1,7.8,7.4,7.2,6.1,13.7,14.0,11.6,5.2,5.2,6.8,4.7,1.2,(X),71.2,66.2,15.5,12.7,11847.0,48.6,51.4,2117.0,45.3,54.7,16636.0,98.0,2.0,98.0,69.1,4.1,1.7,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,22.4,2.0,0.4,1.1,0.0,0.0,16636.0,71.1,4.6,3.1,0.8,0.0,22.7,16636.0,28.7,26.2,0.1,0.0,2.4,71.3,62.6,4.1,1.7,0.7,0.0,0.4,1.7,0.0,1.7,(X),52845.0
2180,UTAH,Nonmetropolitan County,Summit,Summit County,74,1.0,42.0,0,31,274,14,239,21,3.0,27105.0,55.1,44.9,5.7,4.4,5.1,4.0,8.4,20.3,17.1,15.9,6.5,5.1,5.5,1.5,0.4,(X),82.0,78.9,10.7,7.4,22227.0,55.9,44.1,2005.0,54.1,45.9,27105.0,98.3,1.7,98.3,93.4,0.4,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.4,0.2,0.1,0.3,0.2,0.0,0.1,0.1,0.0,0.0,0.0,3.3,1.7,0.5,0.9,0.1,0.0,27105.0,94.8,1.0,0.9,1.4,0.1,3.3,27105.0,13.0,10.7,0.0,0.0,2.3,87.0,83.8,0.4,0.0,1.1,0.1,0.4,1.1,0.0,1.1,(X),105135.0
2181,UTAH,Nonmetropolitan County,Uintah,Uintah County,36,0.0,8.0,1,27,95,12,67,16,1.0,30991.0,51.0,49.0,10.3,9.0,8.5,7.8,7.4,16.2,11.1,11.8,4.9,3.8,5.0,3.1,1.0,(X),67.3,62.9,11.5,9.1,20844.0,50.3,49.7,2819.0,44.6,55.4,30991.0,97.6,2.4,97.6,85.5,0.1,6.7,0.0,0.0,0.2,0.0,0.9,0.0,0.1,0.3,0.0,0.4,0.2,0.0,1.5,0.3,0.0,0.5,0.7,2.9,2.4,0.0,1.2,0.1,0.0,30991.0,87.8,0.1,8.1,1.0,1.9,3.6,30991.0,6.4,5.2,0.4,0.0,0.8,93.6,83.4,0.1,6.1,0.7,1.5,0.1,1.7,0.0,1.7,(X),70989.0
2182,UTAH,Nonmetropolitan County,Wasatch,Wasatch County,26,1.0,3.0,1,21,92,7,75,10,0.0,22176.0,50.8,49.2,10.5,8.6,9.9,7.5,6.0,13.7,13.8,12.9,4.4,4.6,5.1,2.7,0.4,(X),66.0,62.8,10.9,8.3,14637.0,50.3,49.7,1834.0,48.9,51.1,22176.0,97.8,2.2,97.8,95.3,0.5,0.3,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,1.1,2.2,0.4,0.7,0.5,0.0,22176.0,97.5,0.9,1.1,1.1,0.3,1.4,22176.0,11.5,9.5,0.1,0.1,1.8,88.5,86.0,0.5,0.3,0.4,0.1,0.1,1.1,0.0,1.1,(X),121397.0
2183,VERMONT,Metropolitan County,Chittenden,Chittenden County,0,0.0,0.0,0,0,338,0,338,0,0.0,154729.0,48.7,51.3,5.1,5.4,6.1,8.7,10.5,12.8,13.7,15.5,6.3,4.7,5.7,3.7,1.7,(X),79.5,71.5,13.5,11.0,122997.0,48.0,52.0,17080.0,40.9,59.1,154729.0,98.2,1.8,98.2,92.9,1.7,0.3,0.0,0.0,0.0,0.0,2.8,0.5,0.7,0.1,0.1,0.2,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.8,0.7,0.5,0.5,0.0,154729.0,94.7,2.4,0.8,3.3,0.0,0.6,154729.0,1.8,0.6,0.3,0.1,0.7,98.2,91.8,1.6,0.3,2.8,0.0,0.2,1.6,0.0,1.6,(X),96142.0
2184,VERMONT,Metropolitan County,Franklin,Franklin County,7,0.0,0.0,2,5,91,13,77,1,1.0,31383.0,49.6,50.4,6.9,7.2,6.4,6.9,6.1,11.6,14.8,13.9,5.5,5.9,8.4,5.0,1.4,(X),75.4,71.0,18.1,14.8,23652.0,49.1,50.9,4655.0,42.7,57.3,31383.0,98.9,1.1,98.9,87.3,4.2,0.9,0.4,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,5.9,1.1,0.4,0.4,0.0,0.0,31383.0,88.4,4.6,1.4,0.2,0.4,6.1,31383.0,13.2,7.7,0.2,0.1,5.2,86.8,81.2,4.1,0.6,0.2,0.0,0.0,0.8,0.0,0.8,(X),49682.0
2185,VERMONT,Metropolitan County,Grand Isle,Grand Isle County,3,0.0,0.0,0,3,5,1,4,0,1.0,7105.0,50.6,49.4,4.9,4.5,7.1,6.5,4.1,9.4,14.1,19.5,8.1,8.5,8.4,3.8,1.2,(X),79.0,75.7,17.5,13.3,5614.0,49.8,50.2,946.0,48.2,51.8,7105.0,97.1,2.9,97.1,95.9,0.3,0.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.9,0.2,2.2,0.2,0.2,7105.0,98.6,0.8,3.2,0.4,0.0,0.1,7105.0,1.3,0.6,0.3,0.3,0.1,98.7,95.2,0.3,0.7,0.2,0.0,0.0,2.4,0.0,2.4,(X),82896.0
2186,VERMONT,Nonmetropolitan County,Addison,Addison County,0,0.0,0.0,0,0,3,0,3,0,0.0,36841.0,50.3,49.7,4.9,5.2,6.6,9.1,8.4,9.4,13.2,16.5,7.4,6.1,7.1,4.2,1.8,(X),78.7,70.8,16.4,13.0,28976.0,49.5,50.5,4805.0,44.8,55.2,36841.0,98.8,1.2,98.8,95.7,0.9,0.3,0.0,0.0,0.0,0.0,1.3,0.2,0.3,0.1,0.2,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.6,1.2,0.1,0.6,0.3,0.0,36841.0,96.8,1.2,1.0,1.7,0.1,0.7,36841.0,1.8,0.8,0.4,0.1,0.5,98.2,94.6,0.9,0.3,1.3,0.0,0.0,1.2,0.0,1.1,(X),82234.0
2187,VERMONT,Nonmetropolitan County,Bennington,Bennington County,6,0.0,0.0,0,6,14,2,12,0,1.0,37122.0,48.1,51.9,5.0,5.3,6.1,7.5,5.9,8.9,12.3,16.5,7.6,6.7,9.1,7.1,2.1,(X),79.1,74.9,22.5,18.3,29368.0,47.1,52.9,6789.0,43.6,56.4,37122.0,98.3,1.7,98.3,97.0,0.5,0.1,0.0,0.0,0.0,0.0,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,1.7,0.5,0.6,0.3,0.0,37122.0,98.7,1.1,0.8,1.0,0.1,0.3,37122.0,1.4,0.2,0.5,0.1,0.6,98.6,95.8,0.5,0.1,0.6,0.0,0.0,1.6,0.1,1.5,(X),67124.0
2188,VERMONT,Nonmetropolitan County,Caledonia,Caledonia County,1,0.0,0.0,0,1,0,0,0,0,0.0,31214.0,49.4,50.6,5.5,6.5,6.0,7.6,6.1,10.4,12.4,16.2,8.0,6.3,7.6,4.7,2.6,(X),77.8,73.3,18.7,15.0,24277.0,48.8,51.2,4687.0,43.8,56.2,31214.0,98.9,1.1,98.9,96.7,0.9,0.4,0.0,0.0,0.1,0.0,0.7,0.0,0.1,0.1,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.2,0.7,0.1,0.0,31214.0,97.9,1.1,1.1,0.8,0.1,0.1,31214.0,1.0,0.4,0.4,0.0,0.2,99.0,96.1,0.6,0.4,0.7,0.0,0.1,1.1,0.0,1.1,(X),64229.0
2189,VERMONT,Nonmetropolitan County,Essex,Essex County,0,0.0,0.0,0,0,0,0,0,0,0.0,735642.0,48.0,52.0,5.9,6.3,7.0,7.1,6.0,11.1,14.5,16.2,6.6,5.5,6.7,4.8,2.3,(X),76.4,72.4,16.9,13.8,561784.0,47.0,53.0,101878.0,40.7,59.3,735642.0,98.1,1.9,98.1,82.0,3.3,0.2,0.0,0.0,0.0,0.0,3.1,0.4,0.7,0.2,0.1,0.3,0.5,1.0,0.0,0.0,0.0,0.0,0.0,9.5,1.9,0.8,0.2,0.3,0.1,735642.0,83.7,4.3,0.5,3.5,0.1,9.9,735642.0,15.5,0.6,4.3,0.2,10.4,84.5,77.3,2.6,0.1,3.1,0.0,0.4,1.0,0.1,0.9,(X),96303.0
2190,VERMONT,Nonmetropolitan County,Lamoille,Lamoille County,7,0.0,1.0,0,6,35,9,26,0,0.0,24040.0,50.4,49.6,6.0,5.1,7.3,7.3,6.5,12.1,14.1,16.7,7.5,5.5,6.8,3.9,1.2,(X),77.6,72.0,14.7,11.9,18644.0,50.0,50.0,2855.0,46.3,53.7,24040.0,98.5,1.5,98.5,96.9,0.6,0.2,0.0,0.0,0.0,0.0,0.6,0.1,0.2,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,1.5,0.2,1.1,0.1,0.0,24040.0,98.5,0.8,1.3,0.7,0.0,0.3,24040.0,1.3,0.4,0.1,0.1,0.7,98.7,95.9,0.6,0.2,0.6,0.0,0.0,1.3,0.1,1.3,(X),72811.0
2191,VERMONT,Nonmetropolitan County,Orange,Orange County,0,0.0,0.0,0,0,0,0,0,0,0.0,2965525.0,49.5,50.5,6.6,6.8,7.1,7.5,7.0,13.9,15.2,14.6,5.7,4.6,5.9,3.8,1.5,(X),75.0,70.7,13.7,11.2,2224425.0,48.9,51.1,331871.0,42.9,57.1,2965525.0,97.2,2.8,97.2,62.0,1.6,0.4,0.0,0.0,0.0,0.0,17.6,1.5,2.7,2.3,1.2,2.8,5.7,1.3,0.3,0.1,0.1,0.1,0.1,15.2,2.8,0.2,0.3,1.1,0.0,2965525.0,64.5,2.0,0.9,19.0,0.5,16.0,2965525.0,32.8,28.5,0.4,0.3,3.7,67.2,45.5,1.5,0.2,17.4,0.3,0.3,1.8,0.1,1.7,(X),109768.0
2192,VERMONT,Nonmetropolitan County,Orleans,Orleans County,4,0.0,1.0,0,3,39,7,31,1,0.0,43169.0,49.7,50.3,5.3,6.4,6.7,7.6,6.5,10.9,14.2,16.3,6.4,5.7,7.6,4.0,2.4,(X),76.8,72.8,17.5,13.9,33175.0,49.0,51.0,6019.0,44,56,43169.0,98.4,1.6,98.4,90.0,6.0,0.8,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.3,1.6,0.9,0.1,0.2,0.1,43169.0,91.3,7.1,1.0,0.7,0.0,1.5,43169.0,4.1,2.0,1.7,0.0,0.4,95.9,87.9,5.7,0.8,0.3,0.0,0.1,1.2,0.1,1.1,(X),65156.0
2193,VERMONT,Nonmetropolitan County,Rutland,Rutland County,3,0.0,0.0,0,3,26,0,26,0,0.0,62278.0,49.3,50.7,4.6,5.3,6.0,7.4,6.6,9.6,13.0,16.9,8.0,6.7,8.3,5.6,1.9,(X),79.9,74.8,19.8,15.9,49779.0,48.6,51.4,9905.0,43.1,56.9,62278.0,98.8,1.2,98.8,97.3,0.5,0.2,0.0,0.0,0.0,0.0,0.5,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.3,0.5,0.2,0.0,62278.0,98.4,0.9,0.7,0.7,0.0,0.5,62278.0,1.1,0.2,0.5,0.0,0.3,98.9,96.6,0.5,0.1,0.5,0.0,0.0,1.1,0.1,1.1,(X),62634.0
2194,VERMONT,Nonmetropolitan County,Washington,Washington County,0,0.0,0.0,0,0,0,0,0,0,0.0,17556.0,50.8,49.2,5.5,7.6,8.2,7.5,5.6,9.6,14.1,15.0,5.7,6.9,8.1,4.5,1.9,(X),74.1,69.6,18.0,14.4,13016.0,48.4,51.6,2532.0,45.3,54.7,17556.0,99.3,0.7,99.3,65.3,25.4,7.8,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.3,0.0,0.0,0.0,0.0,0.7,0.1,0.6,0.1,0.0,17556.0,66.1,25.6,8.4,0.4,0.3,0.0,17556.0,0.8,0.8,0.0,0.0,0.0,99.2,65.2,24.8,7.8,0.3,0.3,0.0,0.7,0.0,0.7,(X),57311.0
2195,VERMONT,Nonmetropolitan County,Windham,Windham County,3,0.0,2.0,0,1,19,2,14,3,0.0,117708.0,49.6,50.4,5.6,6.2,6.9,8.0,6.9,11.7,14.5,16.3,6.5,5.1,6.4,3.9,2.0,(X),77.0,71.7,15.3,12.4,90630.0,48.8,51.2,14552.0,42.2,57.8,117708.0,97.6,2.4,97.6,90.3,1.8,0.3,0.0,0.0,0.0,0.0,1.1,0.2,0.2,0.1,0.0,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,4.1,2.4,0.7,0.8,0.4,0.0,117708.0,92.6,2.7,1.2,1.5,0.0,4.5,117708.0,9.0,1.8,6.3,0.0,0.9,91.0,86.0,1.7,0.2,1.1,0.0,0.1,1.9,0.1,1.9,(X),64436.0
2196,VERMONT,Nonmetropolitan County,Windsor,Windsor County,1,0.0,1.0,0,0,4,1,3,0,0.0,56891.0,49.0,51.0,4.9,5.2,6.1,6.1,4.7,10.5,12.8,17.3,8.5,6.8,9.0,5.6,2.4,(X),79.6,76.7,21.2,17.0,45292.0,48.6,51.4,9680.0,44.7,55.3,56891.0,98.6,1.4,98.6,96.5,0.5,0.3,0.0,0.0,0.0,0.0,0.7,0.1,0.2,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,0.2,0.6,0.1,0.1,56891.0,97.8,0.9,1.1,1.1,0.3,0.6,56891.0,1.3,0.2,0.3,0.1,0.6,98.7,95.7,0.5,0.3,0.7,0.0,0.1,1.4,0.0,1.4,(X),77932.0
2197,VIRGINIA,Metropolitan County,Albemarle County Police Department,Albemarle County Police Department County,122,2.0,32.0,15,73,"1,528",72,"1,340",116,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,VIRGINIA,Metropolitan County,Amelia,Amelia County,26,1.0,3.0,1,21,75,2,56,17,0.0,12517.0,49.2,50.8,5.9,6.4,6.2,6.8,5.8,9.9,14.1,16.2,6.0,6.8,9.6,4.8,1.4,(X),77.0,74.2,19.9,15.8,9644.0,48.7,51.3,1981.0,46.6,53.4,12517.0,99.1,0.9,99.1,73.7,23.6,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,1.0,0.9,0.6,0.0,0.0,0.0,12517.0,74.4,24.2,0.2,0.7,0.1,1.3,12517.0,2.3,1.5,0.2,0.0,0.7,97.7,72.7,23.6,0.2,0.4,0.1,0.0,0.6,0.0,0.6,(X),71112.0
2199,VIRGINIA,Metropolitan County,Amherst,Amherst County,69,0.0,14.0,0,55,294,11,238,45,5.0,32315.0,47.5,52.5,5.3,5.1,6.8,8.1,7.0,9.7,13.1,15.5,6.4,6.8,9.3,5.7,1.4,(X),78.4,72.8,20.2,16.4,25340.0,46.4,53.6,5291.0,42.1,57.9,32315.0,98.2,1.8,98.2,76.6,19.2,0.9,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.8,0.4,0.2,0.1,32315.0,78.1,20.4,1.5,0.7,0.0,1.2,32315.0,2.1,1.4,0.1,0.2,0.4,97.9,75.5,18.9,0.9,0.5,0.0,0.7,1.5,0.0,1.5,(X),61499.0
2200,VIRGINIA,Metropolitan County,Appomattox,Appomattox County,22,0.0,0.0,0,22,87,6,81,0,1.0,14653.0,48.0,52.0,5.4,7.0,6.0,6.3,5.5,8.8,14.9,15.4,6.8,7.2,9.2,5.9,1.6,(X),77.4,74.3,20.7,16.7,11335.0,48.0,52.0,2446.0,43.5,56.5,14653.0,99.2,0.8,99.2,76.6,22.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.7,0.0,0.0,0.0,14653.0,77.3,22.9,0.0,0.3,0.0,0.3,14653.0,0.2,0.0,0.0,0.0,0.2,99.8,76.3,22.2,0.0,0.2,0.0,0.3,0.8,0.0,0.8,(X),64701.0
2201,VIRGINIA,Metropolitan County,Arlington County Police Department,Arlington County Police Department County,736,1.0,59.0,282,394,"4,979",210,"4,350",419,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
